aggregated_512KB,aggregated_1MB,aggregated_5MB,aggregated_10MB,aggregated_15MB,aggregated_20MB,aggregated
0.10425772499999653,0.44924747199999615,1.0665214269999979,2.0762453099998766,3.055489555999884,4.097986450999997,5.5459456680000585
0.10739615800000024,0.4168826730000035,1.0657578660000127,2.0777069050000136,3.0330787650000275,4.066251934999855,5.463037210000039
0.10013761000000443,0.28060565800001314,1.0600034600000185,2.1033344639999996,2.999557624999852,4.059461017999638,5.447504817999288
0.11047420699999577,0.2280735669999956,1.062475414000005,2.0850670870001977,3.012031477000164,4.10397852099959,5.43920205699942
0.09889517399999193,0.2279033439999978,1.067556656000022,2.063291941999978,3.041778126999816,4.123999364000156,5.448120910999933
0.1152209529999908,0.22410812500001498,1.0518977590000418,2.1258722210000087,3.0028458629999477,4.087181775999852,5.481071811998845
0.1024675689999981,0.2319601769999906,1.0589815099999669,2.0760457730000326,3.020791919000203,4.091287914000532,5.535584348999691
0.10056196000000739,0.2399820790000149,1.0595416979999754,2.121610142999998,3.0908080479998716,4.099718868000309,5.510615458999382
0.10357755399999746,0.2235207409999873,1.0694793669999854,2.142673866999985,3.0179872240000805,4.161672913000075,5.58764149200033
0.1116882999999973,0.22773189599999455,1.0514385889999858,2.1089109370000187,3.0509558180001477,4.230476108999937,5.546895145000235
0.09997835400000099,0.23455350500000804,1.0705570869999974,2.1331598950000625,3.0970024339999327,4.20485832399936,5.62627317100123
0.1167051999999984,0.24613567099999045,1.0500333350000233,2.0919347439999,3.030867138999838,4.202150598000117,5.532753883000623
0.22543803400000684,0.24349988500000563,1.0718536990000302,2.138987826000175,3.0585229130001608,4.149912300000324,5.548761752999781
0.24093231700000217,0.22167103999998972,1.0797549010000012,2.11418691699987,3.037803886999882,4.073750960000325,5.473746191999453
0.25834932000000776,0.22202615999998443,1.0912039739999955,2.104683844999954,3.1220889640003406,4.075733957000011,5.482142316999671
0.20595414099999232,0.23496753799997805,1.0820177989999706,2.1449891590000334,3.0013906959998167,4.1072954579994985,5.519284214000436
0.22779596300000549,0.23771087200000807,1.089366704999975,2.098729179999964,3.031166034999842,4.094419394000397,5.527649298999677
